DateTime,FidalgoBay,Port Gamble,Case Inlet,Willapa Bay
07/12/16 07:50:00,2.473906,3.336422,3.134801,7.644988
07/12/16 08:00:00,2.564483,3.470327,3.223463,7.670543
07/12/16 08:10:00,2.661163,3.614113,3.335217,7.67954
07/12/16 08:20:00,2.762988,3.767344,3.46905,7.67152
07/12/16 08:30:00,2.86899,3.928762,3.623947,7.646131
07/12/16 08:40:00,2.978199,4.096932,3.798874,7.603152
07/12/16 08:50:00,3.089658,4.271127,3.992743,7.542523
07/12/16 09:00:00,3.202424,4.449667,4.204381,7.464377
07/12/16 09:10:00,3.315585,4.630726,4.432492,7.369082
07/12/16 09:20:00,3.428266,4.81328,4.675626,7.257269
07/12/16 09:30:00,3.539631,4.99534,4.932149,7.129855
07/12/16 09:40:00,3.648898,5.174883,5.200227,6.988043
07/12/16 09:50:00,3.755336,5.35077,5.477815,6.8333
07/12/16 10:00:00,3.858277,5.521011,5.76313,6.667313
07/12/16 10:10:00,3.957111,5.68373,6.052792,6.49192
07/12/16 10:20:00,4.051296,5.83797,6.344657,6.309018
07/12/16 10:30:00,4.140354,5.982113,6.636002,6.120467
07/12/16 10:40:00,4.223873,6.114794,6.924034,5.927979
07/12/16 10:50:00,4.301505,6.235497,7.205954,5.733028
07/12/16 11:00:00,4.372967,6.343264,7.47902,5.536772
07/12/16 11:10:00,4.438034,6.437446,7.740612,5.340011
07/12/16 11:20:00,4.496541,6.518074,7.988299,5.143174
07/12/16 11:30:00,4.548377,6.584912,8.219894,4.94636
07/12/16 11:40:00,4.59348,6.638005,8.433507,4.749417
07/12/16 11:50:00,4.631835,6.677816,8.627579,4.552061
07/12/16 12:00:00,4.663471,6.704668,8.800911,4.354019
07/12/16 12:10:00,4.688455,6.719085,8.952903,4.155204
07/12/16 12:20:00,4.706889,6.721711,9.082587,3.955876
07/12/16 12:30:00,4.718907,6.71414,9.190108,3.756796
07/12/16 12:40:00,4.724672,6.69729,9.275654,3.559348
07/12/16 12:50:00,4.724374,6.671687,9.339684,3.365611
07/12/16 13:00:00,4.718228,6.63783,9.382877,3.178375
07/12/16 13:10:00,4.706473,6.596104,9.406077,3.001091
07/12/16 13:20:00,4.689372,6.547078,9.410147,2.83776
07/12/16 13:30:00,4.667211,6.491079,9.394616,2.692754
07/12/16 13:40:00,4.640298,6.428478,9.360048,2.570599
07/12/16 13:50:00,4.608967,6.359637,9.307412,2.475718
07/12/16 14:00:00,4.573579,6.284796,9.237904,2.412163
07/12/16 14:10:00,4.534521,6.204613,9.152236,2.383355
07/12/16 14:20:00,4.492208,6.119418,9.051569,2.391854
07/12/16 14:30:00,4.447087,6.029739,8.936574,2.439179
07/12/16 14:40:00,4.399636,5.936026,8.807775,2.525689
07/12/16 14:50:00,4.350365,5.839313,8.666349,2.650537
07/12/16 15:00:00,4.299818,5.74027,8.512573,2.81171
07/12/16 15:10:00,4.248571,5.639831,8.347784,3.006131
07/12/16 15:20:00,4.197234,5.539041,8.172649,3.229839
07/12/16 15:30:00,4.146446,5.438869,7.987903,3.47821
07/12/16 15:40:00,4.096874,5.34087,7.79541,3.746222
07/12/16 15:50:00,4.049211,5.246146,7.595957,4.028722
07/12/16 16:00:00,4.00417,5.155995,7.391882,4.320689
07/12/16 16:10:00,3.962478,5.071711,7.184735,4.61747
07/12/16 16:20:00,3.924872,4.994431,6.976264,4.914973
07/12/16 16:30:00,3.89209,4.92561,6.769477,5.209792
07/12/16 16:40:00,3.864863,4.866204,6.566479,5.499287
07/12/16 16:50:00,3.843906,4.817183,6.369521,5.781588
07/12/16 17:00:00,3.82991,4.779316,6.181915,6.055542
07/12/16 17:10:00,3.823533,4.75339,6.005675,6.320621
07/12/16 17:20:00,3.825387,4.739816,5.843983,6.576783
07/12/16 17:30:00,3.836029,4.739046,5.698983,6.824318
07/12/16 17:40:00,3.855956,4.752384,5.572743,7.063692
07/12/16 17:50:00,3.885587,4.780109,5.467714,7.295399
07/12/16 18:00:00,3.925263,4.821919,5.385275,7.51983
07/12/16 18:10:00,3.975232,4.877495,5.32711,7.737185
07/12/16 18:20:00,4.035647,4.946361,5.294114,7.947405
07/12/16 18:30:00,4.106556,5.027955,5.286945,8.150155
07/12/16 18:40:00,4.187901,5.121654,5.304653,8.344827
07/12/16 18:50:00,4.279513,5.226987,5.346616,8.53058
07/12/16 19:00:00,4.38111,5.342946,5.412664,8.706387
07/12/16 19:10:00,4.492296,5.469044,5.502019,8.871103
07/12/16 19:20:00,4.612566,5.604653,5.613996,9.023524
07/12/16 19:30:00,4.741305,5.74917,5.747898,9.162444
07/12/16 19:40:00,4.877796,5.902277,5.902242,9.2867
07/12/16 19:50:00,5.021224,6.062904,6.076125,9.395201
07/12/16 20:00:00,5.170684,6.230731,6.268754,9.486946
07/12/16 20:10:00,5.32519,6.405171,6.478387,9.561026
07/12/16 20:20:00,5.483685,6.585592,6.70425,9.616626
07/12/16 20:30:00,5.645052,6.771294,6.945315,9.653016
07/12/16 20:40:00,5.808126,6.961799,7.201025,9.669556
07/12/16 20:50:00,5.971706,7.155576,7.469579,9.665697
07/12/16 21:00:00,6.134567,7.3519,7.750428,9.641003
07/12/16 21:10:00,6.295474,7.549602,8.043068,9.595176
07/12/16 21:20:00,6.453193,7.747373,8.345477,9.528095
07/12/16 21:30:00,6.606507,7.944096,8.65695,9.439851
07/12/16 21:40:00,6.754224,8.137559,8.976688,9.330793
07/12/16 21:50:00,6.895189,8.326434,9.302124,9.20155
07/12/16 22:00:00,7.028297,8.509,9.632044,9.053053
07/12/16 22:10:00,7.1525,8.683503,9.965029,8.886524
07/12/16 22:20:00,7.266819,8.848199,10.297782,8.703449
07/12/16 22:30:00,7.370346,9.001632,10.628417,8.505523
07/12/16 22:40:00,7.462255,9.141686,10.954829,8.294571
07/12/16 22:50:00,7.541806,9.267141,11.273144,8.072456
07/12/16 23:00:00,7.608348,9.376678,11.580983,7.840973
07/12/16 23:10:00,7.661323,9.469164,11.875839,7.601754
07/12/16 23:20:00,7.700265,9.543787,12.153776,7.356173
07/12/16 23:30:00,7.724805,9.5996,12.412398,7.105292
07/12/16 23:40:00,7.734668,9.636266,12.649333,6.849827
07/12/16 23:50:00,7.729672,9.653533,12.861274,6.590162
07/13/16 00:00:00,7.709727,9.651363,13.046375,6.326405
07/13/16 00:10:00,7.674832,9.629904,13.202934,6.058483
07/13/16 00:20:00,7.625073,9.589531,13.328863,5.786279
07/13/16 00:30:00,7.560619,9.530529,13.423246,5.509782
07/13/16 00:40:00,7.48172,9.453614,13.485346,5.229258
07/13/16 00:50:00,7.388701,9.359116,13.514526,4.945408
07/13/16 01:00:00,7.281963,9.247983,13.511666,4.659504
07/13/16 01:10:00,7.161972,9.120493,13.480372,4.373487
07/13/16 01:20:00,7.029266,8.977729,13.421308,4.090013
07/13/16 01:30:00,6.884443,8.819857,13.335113,3.812434
07/13/16 01:40:00,6.72816,8.648037,13.222541,3.544714
07/13/16 01:50:00,6.561134,8.462311,13.084701,3.291289
07/13/16 02:00:00,6.384134,8.263921,12.922044,3.056863
07/13/16 02:10:00,6.197982,8.052824,12.73573,2.846169
07/13/16 02:20:00,6.003548,7.830387,12.526712,2.663701
07/13/16 02:30:00,5.801749,7.596567,12.295932,2.513454
07/13/16 02:40:00,5.593542,7.352929,12.044752,2.39867
07/13/16 02:50:00,5.379928,7.099532,11.773224,2.32163
07/13/16 03:00:00,5.161943,6.838216,11.482653,2.283506
07/13/16 03:10:00,4.940654,6.569227,11.17395,2.284274
07/13/16 03:20:00,4.717158,6.294734,10.848067,2.322714
07/13/16 03:30:00,4.492575,6.015224,10.506618,2.396475
07/13/16 03:40:00,4.268044,5.733188,10.149574,2.502222
07/13/16 03:50:00,4.044715,5.449362,9.778764,2.635841
07/13/16 04:00:00,3.823744,5.166492,9.395619,2.792679
07/13/16 04:10:00,3.606286,4.885507,9.00243,2.967818
07/13/16 04:20:00,3.393486,4.609283,8.599689,3.156343
07/13/16 04:30:00,3.186473,4.338842,8.190089,3.353597
07/13/16 04:40:00,2.986349,4.077019,7.775871,3.555393
07/13/16 04:50:00,2.79418,3.8248,7.359469,3.758182
07/13/16 05:00:00,2.610988,3.584799,6.944181,3.959157
07/13/16 05:10:00,2.437744,3.357837,6.531323,4.15629
07/13/16 05:20:00,2.275352,3.146139,6.124409,4.348313
07/13/16 05:30:00,2.124648,2.950262,5.726278,4.534639
07/13/16 05:40:00,1.986386,2.771925,5.339745,4.715249
07/13/16 05:50:00,1.861233,2.611369,4.968159,4.890537
07/13/16 06:00:00,1.749761,2.469751,4.612852,5.061154
07/13/16 06:10:00,1.652439,2.347,4.276869,5.227848
07/13/16 06:20:00,1.569632,2.243732,3.962377,5.391326
07/13/16 06:30:00,1.501593,2.15962,3.671269,5.552132
07/13/16 06:40:00,1.448463,2.094811,3.405563,5.710571
07/13/16 06:50:00,1.41027,2.04882,3.165632,5.86666
07/13/16 07:00:00,1.386927,2.021432,2.952901,6.020121
07/13/16 07:10:00,1.378234,2.012113,2.76801,6.170394
07/13/16 07:20:00,1.383886,2.020657,2.611543,6.316685
07/13/16 07:30:00,1.403471,2.046819,2.483046,6.458022
07/13/16 07:40:00,1.436481,2.090038,2.382646,6.593312
07/13/16 07:50:00,1.482316,2.149753,2.309988,6.721406
07/13/16 08:00:00,1.540295,2.225402,2.264559,6.841145
07/13/16 08:10:00,1.609665,2.316423,2.24574,6.951402
07/13/16 08:20:00,1.689611,2.422242,2.253354,7.051099
07/13/16 08:30:00,1.779265,2.54226,2.288005,7.139226
07/13/16 08:40:00,1.877722,2.675832,2.348884,7.214835
07/13/16 08:50:00,1.984045,2.821996,2.435128,7.277045
07/13/16 09:00:00,2.097284,2.980436,2.545875,7.325037
07/13/16 09:10:00,2.21648,3.150015,2.680263,7.358063
07/13/16 09:20:00,2.340679,3.329704,2.837414,7.375455
07/13/16 09:30:00,2.468944,3.518339,3.016419,7.376653
07/13/16 09:40:00,2.600361,3.714618,3.216299,7.361244
07/13/16 09:50:00,2.734046,3.917103,3.435981,7.328997
07/13/16 10:00:00,2.869158,4.124237,3.674263,7.279911
07/13/16 10:10:00,3.004897,4.334355,3.929344,7.214252
07/13/16 10:20:00,3.140516,4.54572,4.200514,7.132581
07/13/16 10:30:00,3.275319,4.756548,4.485609,7.035758
07/13/16 10:40:00,3.408663,4.965051,4.782658,6.924934
07/13/16 10:50:00,3.539964,5.169144,5.089482,6.801506
07/13/16 11:00:00,3.668689,5.367826,5.403707,6.667053
07/13/16 11:10:00,3.794361,5.559193,5.722798,6.523254
07/13/16 11:20:00,3.916551,5.741836,6.044095,6.371784
07/13/16 11:30:00,4.034879,5.914525,6.364866,6.214217
07/13/16 11:40:00,4.149009,6.076235,6.682363,6.051925
07/13/16 11:50:00,4.258641,6.22616,6.993886,5.886004
07/13/16 12:00:00,4.363511,6.363721,7.296846,5.717224
07/13/16 12:10:00,4.463387,6.488557,7.588358,5.546021
07/13/16 12:20:00,4.558058,6.600516,7.867195,5.372522
07/13/16 12:30:00,4.647338,6.699633,8.130958,5.196628
07/13/16 12:40:00,4.731058,6.786105,8.378048,5.018116
07/13/16 12:50:00,4.809062,6.860142,8.607204,4.836794
07/13/16 13:00:00,4.881209,6.922405,8.817513,4.65265
07/13/16 13:10:00,4.947369,6.973238,9.008401,4.466026
07/13/16 13:20:00,5.007423,7.013138,9.179618,4.27776
07/13/16 13:30:00,5.061266,7.042599,9.331205,4.089308
07/13/16 13:40:00,5.108805,7.062083,9.463452,3.902811
07/13/16 13:50:00,5.149963,7.072004,9.576849,3.721119
07/13/16 14:00:00,5.184685,7.072886,9.672033,3.547733
07/13/16 14:10:00,5.212939,7.06641,9.749729,3.386698
07/13/16 14:20:00,5.234722,7.053058,9.810618,3.242427
07/13/16 14:30:00,5.250063,7.033035,9.855656,3.119483
07/13/16 14:40:00,5.259034,7.006415,9.885441,3.022323
07/13/16 14:50:00,5.261747,6.973438,9.900608,2.955032
07/13/16 15:00:00,5.258369,6.93416,9.901281,2.921064
07/13/16 15:10:00,5.249117,6.888931,9.88437,2.923014
07/13/16 15:20:00,5.23427,6.837878,9.849623,2.962433
07/13/16 15:30:00,5.214168,6.781537,9.79744,3.039713
07/13/16 15:40:00,5.189217,6.720177,9.728192,3.154041
07/13/16 15:50:00,5.159886,6.654575,9.642098,3.303437
07/13/16 16:00:00,5.126714,6.585307,9.539888,3.484859
07/13/16 16:10:00,5.090302,6.513038,9.42198,3.694379
07/13/16 16:20:00,5.051313,6.438901,9.289089,3.927413
07/13/16 16:30:00,5.010468,6.363627,9.141877,4.178979
07/13/16 16:40:00,4.968539,6.288519,8.982021,4.443973
07/13/16 16:50:00,4.926343,6.214419,8.810727,4.717436
07/13/16 17:00:00,4.884732,6.142693,8.629412,4.994786
07/13/16 17:10:00,4.844584,6.074208,8.44071,5.272018
07/13/16 17:20:00,4.806791,6.010267,8.2466,5.545836
07/13/16 17:30:00,4.772249,5.951756,8.049591,5.813726
07/13/16 17:40:00,4.741844,5.899514,7.852041,6.073967
07/13/16 17:50:00,4.716439,5.854529,7.657447,6.325579
07/13/16 18:00:00,4.696861,5.817341,7.46835,6.568225
07/13/16 18:10:00,4.683888,5.788629,7.287619,6.802071
07/13/16 18:20:00,4.678239,5.768714,7.117762,7.027632
07/13/16 18:30:00,4.680555,5.757944,6.961993,7.245608
07/13/16 18:40:00,4.691395,5.756537,6.82243,7.456724
07/13/16 18:50:00,4.711222,5.765835,6.701219,7.661607
07/13/16 19:00:00,4.740393,5.786181,6.600042,7.860676
07/13/16 19:10:00,4.779157,5.817379,6.52074,8.054078
07/13/16 19:20:00,4.827642,5.859086,6.464262,8.241656
07/13/16 19:30:00,4.885857,5.911122,6.431398,8.422954
07/13/16 19:40:00,4.953687,5.973079,6.422571,8.597247
07/13/16 19:50:00,5.030893,6.044477,6.435825,8.763587
07/13/16 20:00:00,5.117112,6.125201,6.469736,8.920866
07/13/16 20:10:00,5.211866,6.214649,6.523983,9.067876
07/13/16 20:20:00,5.314561,6.312798,6.598092,9.203365
07/13/16 20:30:00,5.424496,6.419195,6.691478,9.326084
07/13/16 20:40:00,5.540873,6.533334,6.803498,9.434818
07/13/16 20:50:00,5.662805,6.655264,6.933484,9.528403
07/13/16 21:00:00,5.789326,6.78443,7.080777,9.605741
07/13/16 21:10:00,5.919406,6.920172,7.24474,9.665794
07/13/16 21:20:00,6.051958,7.062415,7.424768,9.707591
07/13/16 21:30:00,6.185858,7.21031,7.620277,9.730229
07/13/16 21:40:00,6.31995,7.362835,7.830683,9.732887
07/13/16 21:50:00,6.453064,7.519585,8.055375,9.714846
07/13/16 22:00:00,6.584029,7.679244,8.29367,9.675527
07/13/16 22:10:00,6.711682,7.840324,8.544773,9.614527
07/13/16 22:20:00,6.834881,8.001982,8.807727,9.53167
07/13/16 22:30:00,6.952517,8.162183,9.081371,9.427048
07/13/16 22:40:00,7.063521,8.319838,9.364299,9.301058
07/13/16 22:50:00,7.166877,8.472977,9.65483,9.154422
07/13/16 23:00:00,7.261624,8.619614,9.950992,8.988185
07/13/16 23:10:00,7.346866,8.75848,10.250515,8.803691
07/13/16 23:20:00,7.421779,8.887604,10.550847,8.60253
07/13/16 23:30:00,7.48561,9.005156,10.849176,8.386461
07/13/16 23:40:00,7.537686,9.109997,11.142474,8.157321
07/13/16 23:50:00,7.577409,9.200541,11.427555,7.916921
07/14/16 00:00:00,7.604267,9.275479,11.701141,7.666944
07/14/16 00:10:00,7.617824,9.334059,11.959935,7.408851
07/14/16 00:20:00,7.617728,9.375307,12.2007,7.14382
07/14/16 00:30:00,7.603706,9.398795,12.420341,6.872706
07/14/16 00:40:00,7.575565,9.404084,12.615977,6.596053
07/14/16 00:50:00,7.533188,9.390647,12.785006,6.314138
07/14/16 01:00:00,7.476537,9.358328,12.925166,6.027063
07/14/16 01:10:00,7.405646,9.307429,13.034573,5.734882
07/14/16 01:20:00,7.320625,9.23811,13.111747,5.437752
07/14/16 01:30:00,7.221654,9.151042,13.155626,5.136091
07/14/16 01:40:00,7.108987,9.046441,13.165699,4.830741
07/14/16 01:50:00,6.982945,8.92522,13.146443,4.523096
07/14/16 02:00:00,6.843919,8.787557,13.100169,4.215202
07/14/16 02:10:00,6.692371,8.634508,13.027307,3.909803
07/14/16 02:20:00,6.528829,8.46615,12.928079,3.610322
07/14/16 02:30:00,6.35389,8.283629,12.803209,3.320782
07/14/16 02:40:00,6.168218,8.086907,12.653423,3.045667
07/14/16 02:50:00,5.972544,7.877222,12.479519,2.789721
07/14/16 03:00:00,5.767667,7.654462,12.282335,2.557713
07/14/16 03:10:00,5.554447,7.419602,12.062717,2.354173
07/14/16 03:20:00,5.333811,7.173751,11.821934,2.183129
07/14/16 03:30:00,5.106744,6.916852,11.560001,2.047863
07/14/16 03:40:00,4.874292,6.650638,11.278129,1.950698
07/14/16 03:50:00,4.637552,6.37521,10.977143,1.892851
07/14/16 04:00:00,4.397671,6.092632,10.657887,1.874351
07/14/16 04:10:00,4.155842,5.803243,10.321256,1.894032
07/14/16 04:20:00,3.913292,5.509462,9.968832,1.949604
07/14/16 04:30:00,3.671279,5.211902,9.600509,2.0378
07/14/16 04:40:00,3.431082,4.913305,9.2181,2.154574
07/14/16 04:50:00,3.193992,4.614534,8.823013,2.295349
07/14/16 05:00:00,2.9613,4.318556,8.416854,2.455291
07/14/16 05:10:00,2.734288,4.026407,8.001444,2.629572
07/14/16 05:20:00,2.514219,3.741124,7.579547,2.813634
07/14/16 05:30:00,2.302321,3.463796,7.151996,3.003399
07/14/16 05:40:00,2.099778,3.196907,6.721968,3.195436
07/14/16 05:50:00,1.907719,2.942779,6.292109,3.387066
07/14/16 06:00:00,1.727205,2.702328,5.86521,3.576403
07/14/16 06:10:00,1.559217,2.477968,5.44416,3.76233
07/14/16 06:20:00,1.404647,2.27036,5.031894,3.944422
07/14/16 06:30:00,1.264289,2.081406,4.632004,4.122821
07/14/16 06:40:00,1.138828,1.911453,4.24599,4.298089
07/14/16 06:50:00,1.028837,1.761829,3.877275,4.471038
07/14/16 07:00:00,0.934767,1.632565,3.528413,4.642572
07/14/16 07:10:00,0.856946,1.524418,3.201733,4.813534
07/14/16 07:20:00,0.795576,1.437155,2.899298,4.984585
07/14/16 07:30:00,0.750733,1.371031,2.62332,5.156122
07/14/16 07:40:00,0.722364,1.325638,2.374316,5.328219
07/14/16 07:50:00,0.710297,1.300803,2.153906,5.500618
07/14/16 08:00:00,0.714239,1.296151,1.962907,5.672744
07/14/16 08:10:00,0.733789,1.31164,1.801829,5.84374
07/14/16 08:20:00,0.768437,1.347006,1.670906,6.012531
07/14/16 08:30:00,0.817581,1.401573,1.570266,6.177879
07/14/16 08:40:00,0.880534,1.474943,1.499343,6.33845
07/14/16 08:50:00,0.956533,1.566284,1.457929,6.492861
07/14/16 09:00:00,1.044757,1.675096,1.445493,6.639729
07/14/16 09:10:00,1.144331,1.800971,1.462356,6.777693
07/14/16 09:20:00,1.254344,1.942825,1.508515,6.905433
07/14/16 09:30:00,1.373859,2.100401,1.583301,7.021678
07/14/16 09:40:00,1.501927,2.272381,1.685617,7.125211
07/14/16 09:50:00,1.637594,2.458435,1.814696,7.21487
07/14/16 10:00:00,1.779916,2.656945,1.969647,7.289566
07/14/16 10:10:00,1.927966,2.867073,2.149547,7.348293
07/14/16 10:20:00,2.080842,3.087921,2.353418,7.39017
07/14/16 10:30:00,2.237677,3.317351,2.580599,7.414471
07/14/16 10:40:00,2.397638,3.554572,2.829181,7.420679
07/14/16 10:50:00,2.559939,3.797136,3.098223,7.408531
07/14/16 11:00:00,2.723836,4.044072,3.386264,7.37806
07/14/16 11:10:00,2.888633,4.292724,3.691657,7.329625
07/14/16 11:20:00,3.053678,4.541616,4.012554,7.263926
07/14/16 11:30:00,3.218367,4.789273,4.347461,7.181985
07/14/16 11:40:00,3.382135,5.033033,4.69302,7.085113
07/14/16 11:50:00,3.544458,5.271931,5.047328,6.974844
07/14/16 12:00:00,3.704847,5.503532,5.407793,6.852847
07/14/16 12:10:00,3.862842,5.727105,5.771704,6.720828
07/14/16 12:20:00,4.01801,5.940605,6.136884,6.580422
07/14/16 12:30:00,4.169938,6.143308,6.499345,6.433094
07/14/16 12:40:00,4.318226,6.33464,6.856953,6.280056
07/14/16 12:50:00,4.462489,6.513314,7.207084,6.122212
07/14/16 13:00:00,4.602347,6.679484,7.547286,5.96014
07/14/16 13:10:00,4.737425,6.832374,7.875332,5.79412
07/14/16 13:20:00,4.86735,6.972445,8.189767,5.624196
07/14/16 13:30:00,4.99175,7.099349,8.487903,5.450286
07/14/16 13:40:00,5.110254,7.213562,8.768942,5.272318
07/14/16 13:50:00,5.222494,7.315567,9.03189,5.090391
07/14/16 14:00:00,5.328109,7.405401,9.276083,4.90493
07/14/16 14:10:00,5.426742,7.483752,9.501164,4.716837
07/14/16 14:20:00,5.518054,7.55074,9.707375,4.52761
07/14/16 14:30:00,5.601723,7.606923,9.894195,4.339415
07/14/16 14:40:00,5.677453,7.652396,10.062318,4.155105
07/14/16 14:50:00,5.744983,7.687474,10.212218,3.978175
07/14/16 15:00:00,5.80409,7.712335,10.344445,3.812653
07/14/16 15:10:00,5.854601,7.726982,10.459752,3.662934
07/14/16 15:20:00,5.896401,7.731508,10.55832,3.533561
07/14/16 15:30:00,5.929438,7.727192,10.64085,3.428977
07/14/16 15:40:00,5.953731,7.715122,10.70776,3.353264
07/14/16 15:50:00,5.969377,7.695338,10.759366,3.309883
07/14/16 16:00:00,5.976555,7.667932,10.795886,3.301447
07/14/16 16:10:00,5.975534,7.632999,10.817469,3.329546
07/14/16 16:20:00,5.966669,7.590905,10.8241,3.394621
07/14/16 16:30:00,5.950408,7.541954,10.812337,3.495925
07/14/16 16:40:00,5.927288,7.486518,10.779382,3.631558
07/14/16 16:50:00,5.897933,7.425379,10.72535,3.798568
07/14/16 17:00:00,5.863054,7.359164,10.650483,3.993131
07/14/16 17:10:00,5.823435,7.288586,10.555209,4.210776
07/14/16 17:20:00,5.779932,7.21482,10.440197,4.446641
07/14/16 17:30:00,5.733462,7.138773,10.306397,4.695753
07/14/16 17:40:00,5.684992,7.061402,10.154801,4.953288
07/14/16 17:50:00,5.635525,6.984097,9.98752,5.214807
07/14/16 18:00:00,5.58609,6.907864,9.806237,5.476454
07/14/16 18:10:00,5.537726,6.833825,9.613192,5.735085
07/14/16 18:20:00,5.491466,6.762939,9.410906,5.988344
07/14/16 18:30:00,5.448328,6.696456,9.20214,6.23467
07/14/16 18:40:00,5.409291,6.635169,8.989832,6.473241
07/14/16 18:50:00,5.375288,6.579801,8.777032,6.703876
07/14/16 19:00:00,5.347189,6.53123,8.566827,6.926892
07/14/16 19:10:00,5.325788,6.489923,8.362268,7.142941
07/14/16 19:20:00,5.31179,6.45627,8.166294,7.352845
07/14/16 19:30:00,5.3058,6.430703,7.981668,7.557434
07/14/16 19:40:00,5.308317,6.413367,7.810915,7.757411
07/14/16 19:50:00,5.319724,6.404371,7.656276,7.953241
07/14/16 20:00:00,5.340279,6.403888,7.519676,8.145087
07/14/16 20:10:00,5.370119,6.413004,7.402701,8.332771
07/14/16 20:20:00,5.409251,6.431857,7.3066,8.515777
07/14/16 20:30:00,5.457556,6.460358,7.232294,8.69328
07/14/16 20:40:00,5.514788,6.498251,7.180395,8.864199
07/14/16 20:50:00,5.580583,6.545406,7.151218,9.027254
07/14/16 21:00:00,5.654457,6.601749,7.14491,9.181035
07/14/16 21:10:00,5.735822,6.666923,7.159722,9.324061
07/14/16 21:20:00,5.823984,6.740836,7.194761,9.454831
07/14/16 21:30:00,5.918164,6.823432,7.249742,9.571861
07/14/16 21:40:00,6.017499,6.914211,7.324333,9.673713
07/14/16 21:50:00,6.121058,7.013017,7.418179,9.759004
07/14/16 22:00:00,6.227854,7.119668,7.531123,9.826422
07/14/16 22:10:00,6.336854,7.233351,7.662434,9.874725
07/14/16 22:20:00,6.446991,7.353649,7.811913,9.902755
07/14/16 22:30:00,6.557177,7.480049,7.979159,9.909456
07/14/16 22:40:00,6.666316,7.611251,8.163704,9.893897
07/14/16 22:50:00,6.77331,7.746414,8.364972,9.855314
07/14/16 23:00:00,6.877072,7.884558,8.582233,9.793149
07/14/16 23:10:00,6.976538,8.023862,8.814551,9.707104
07/14/16 23:20:00,7.070669,8.163275,9.060738,9.597186
07/14/16 23:30:00,7.158465,8.300713,9.319314,9.463741
07/14/16 23:40:00,7.238967,8.434696,9.588476,9.307478
07/14/16 23:50:00,7.311265,8.56367,9.866079,9.129465
07/15/16 00:00:00,7.374501,8.685434,10.150103,8.931108
07/15/16 00:10:00,7.427875,8.798459,10.436797,8.71409
07/15/16 00:20:00,7.470646,8.901229,10.723504,8.4803
07/15/16 00:30:00,7.502135,8.991837,11.006857,8.231733
07/15/16 00:40:00,7.521728,9.069039,11.2833,7.970382
07/15/16 00:50:00,7.528877,9.131676,11.549162,7.69813
07/15/16 01:00:00,7.5231,9.178486,11.800741,7.416658
07/15/16 01:10:00,7.503984,9.208739,12.034391,7.127365
07/15/16 01:20:00,7.471185,9.221812,12.246607,6.831334
07/15/16 01:30:00,7.424429,9.216899,12.434111,6.529327
07/15/16 01:40:00,7.363513,9.192926,12.593922,6.221828
07/15/16 01:50:00,7.288308,9.149897,12.723423,5.909131
07/15/16 02:00:00,7.198758,9.08779,12.820535,5.591457
07/15/16 02:10:00,7.094885,9.007077,12.883167,5.269104
07/15/16 02:20:00,6.976786,8.907859,12.910187,4.942607
07/15/16 02:30:00,6.844642,8.790926,12.903622,4.612894
07/15/16 02:40:00,6.698711,8.656396,12.869925,4.281419
07/15/16 02:50:00,6.539341,8.505264,12.809325,3.950267
07/15/16 03:00:00,6.366962,8.337585,12.721995,3.622196
07/15/16 03:10:00,6.182093,8.154165,12.608299,3.300633
07/15/16 03:20:00,5.985342,7.955918,12.469016,2.989594
07/15/16 03:30:00,5.777409,7.742748,12.304311,2.693553
07/15/16 03:40:00,5.559079,7.515952,12.115111,2.417246
07/15/16 03:50:00,5.331231,7.275375,11.902179,2.165443
07/15/16 04:00:00,5.094828,7.022482,11.666302,1.942687
07/15/16 04:10:00,4.850918,6.757147,11.408727,1.753034
07/15/16 04:20:00,4.600628,6.48108,11.129374,1.59981
07/15/16 04:30:00,4.345161,6.19429,10.829459,1.485404
07/15/16 04:40:00,4.085788,5.898815,10.509796,1.411117
07/15/16 04:50:00,3.823838,5.594892,10.171234,1.377078
07/15/16 05:00:00,3.560693,5.284939,9.815304,1.382234
07/15/16 05:10:00,3.297776,4.969484,9.44181,1.424425
07/15/16 05:20:00,3.036535,4.651322,9.052477,1.500518
07/15/16 05:30:00,2.778439,4.331276,8.648601,1.606611
07/15/16 05:40:00,2.524958,4.012449,8.231675,1.738273
07/15/16 05:50:00,2.27755,3.695904,7.804135,1.890812
07/15/16 06:00:00,2.037651,3.384916,7.366469,2.059546
07/15/16 06:10:00,1.806655,3.080687,6.921568,2.240053
07/15/16 06:20:00,1.585904,2.786476,6.471841,2.428386
07/15/16 06:30:00,1.376671,2.503486,6.019921,2.621235
07/15/16 06:40:00,1.180149,2.23476,5.568629,2.816035
07/15/16 06:50:00,0.997435,1.981357,5.121699,3.010999
07/15/16 07:00:00,0.829525,1.74592,4.680702,3.205094
07/15/16 07:10:00,0.677296,1.529248,4.249544,3.397966
07/15/16 07:20:00,0.541504,1.333434,3.83137,3.589806
07/15/16 07:30:00,0.422774,1.158952,3.429262,3.781204
07/15/16 07:40:00,0.321597,1.007271,3.046809,3.972977
07/15/16 07:50:00,0.238323,0.878524,2.68549,4.166002
07/15/16 08:00:00,0.173166,0.773552,2.34852,4.361068
07/15/16 08:10:00,0.1262,0.692194,2.038173,4.558749
07/15/16 08:20:00,0.097364,0.634719,1.756416,4.759315
